Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
g-one-allround-700x40c-superground-addix-speedgrip-tl-e-black,G-One Allround 700x40C SuperGround Addix SpeedGrip TL-E black,"",SCHWALBE,,Teile > Räder,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,11600766.02,0.0,shopify,deny,manual,55.00,69.00,true,true,'4026495885089,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/067717d119ade32f36bc8ebdad572a4f.jpg?v=1754584388,1,G-One Allround 700x40C SuperGround Addix SpeedGrip TL-E black,false,Schwalbe - Pneumatico G-One Allround 28x1.50,,,,,11600766.02,new,FALSE,SCHWALBE,,,,,,,,,,g,,42.00,active
shimano-cassetta-deore-cs-m4100-11-42t-10-velocit,Shimano - Cassetta Deore CS-M4100 11-42T 10 velocità,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,67.77884,0.0,shopify,deny,manual,53.00,,true,true,'4550170620769,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/67-77886-001_6a84456c-fb89-4b7d-8665-b3085a45c65e.jpg?v=1754584387,1,Shimano - Cassetta Deore CS-M4100 11-42T 10 velocità,false,Shimano - Cassetta Deore CS-M4100 11-42T 10 velocità,,,,,67.77884,new,FALSE,SHIMANO,,,,,,,,,,g,,26.25,active
kassette-deore-cs-m4100-10-gang-11-46-zaehne,Kassette DEORE CS-M4100 10-Gang 11-46 Zähne,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,67.77886,0.0,shopify,deny,manual,61.00,61.00,true,true,'4550170620752,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/67-77886-001.jpg?v=1754584386,1,Kassette DEORE CS-M4100 10-Gang 11-46 Zähne,false,Kassette DEORE CS-M4100 10-Gang 11-46 Zähne,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,30.50,active
cube-aufsatz-longtail,CUBE Aufsatz Longtail,<p>Der stabile Aufsatz LONGTAIL wurde speziell für den langen Gepäckträger des CUBE LONGTAIL HYBRID Bikes designt. Die Aluminiumkonstruktion schützt Kinder und Passagiere und bietet Platz für eine Eurobox mit den Maßen 40 x 60 cm.</p>,CUBE,,Zubehör > Gepäckträger,"carrier, CUBE, Gepäckträger, imported-2025-08-07, imported-ecom, luggage, rack, Zubehör",true,Title,Default Title,,,,,,,,'94760,1.0,shopify,deny,manual,127.42,149.90,true,true,'4054571190741,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94760-f1-00.png?v=1754584385,1,CUBE Aufsatz Longtail,false,Top Rail Longtail,Der stabile Aufsatz LONGTAIL wurde speziell für den langen Gepäckträger des CUBE LONGTAIL HYBRID Bikes designt. Die Aluminiumkonstruktion schützt Kinder und Pas,,,,94760,new,FALSE,CUBE,,,,,,,,,,g,,60.86,active
stepping-board-set-longtail,Stepping Board Set Longtail,<p>#N/A</p>,CUBE,,Zubehör > Gepäckträger,"carrier, CUBE, Gepäckträger, imported-2025-08-07, imported-ecom, luggage, rack, Zubehör",true,Title,Default Title,,,,,,,,'94761,0.0,shopify,deny,manual,161.41,189.90,true,true,'4054571190765,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94761-f1-00.png?v=1754584385,1,Stepping Board Set Longtail,false,Stepping Board Set Longtail,#N/A,,,,94764,new,FALSE,CUBE,,,,,,,,,,g,,81.24,active
seat-rilink-longtail,Seat RILink Longtail,"<p>Die CUBE Sitzbank RILink LONGTAIL bietet bis zu zwei kleinen Passagieren einen Sitzplatz auf dem Gepäckträger des LONGTAIL HYBRID Bikes. Sie lässt sich werkzeuglos per RILink auf dem Gepäckträger des CUBE LONGTAIL HYBRID Bikes fixieren. Wichtig: Sie ist nur in Kombination mit dem CUBE Aufsatz, den Trittbrettern und dem Seitenschutz LONGTAIL zu nutzen.</p>",CUBE,,Zubehör > Gepäckträger,"carrier, CUBE, Gepäckträger, imported-2025-08-07, imported-ecom, luggage, rack, Zubehör",true,Title,Default Title,,,,,,,,'94762,2.0,shopify,deny,manual,69.90,89.90,true,true,'4054571190734,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94762-f1-00.png?v=1754584383,1,Seat RILink Longtail,false,Seat RILink Longtail,Die CUBE Sitzbank RILink LONGTAIL bietet bis zu zwei kleinen Passagieren einen Sitzplatz auf dem Gepäckträger des LONGTAIL HYBRID Bikes. Sie lässt sich werkzeug,,,,94762,new,FALSE,CUBE,,,,,,,,,,g,,36.20,active
kickstand-fm-pure,Kickstand FM PURE,"<p>Du willst unterwegs schnell mal ein Panoramafoto von der Passstraße aus schießen, aber nichts ist in Sicht, um dein Bike anzulehnen? Dank unseres ACID Fahrradständers FM PURE parkst du dein Renner schnell und sicher, sparst dir lästige Kratzer und gewinnst noch ein Stückchen mehr Freiheit. Die Länge kann einfach ohne Werkzeug verstellt werden. Er ist passend für alle CUBE Fahrräder mit Flat Mount Schnittstelle.</p>",ACID,,Zubehör > Ständer,"ACID, imported-2025-08-07, imported-ecom, kickstand, parking, stand, Ständer, Zubehör",true,Title,Default Title,,,,,,,,'93468,0.0,shopify,deny,manual,26.90,26.90,true,true,'4054571188069,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/cavalletto_a590a263-ce23-4288-b408-00dcfeef97b3.png?v=1754584382,1,Kickstand FM PURE,false,Kickstand FM PURE,"Du willst unterwegs schnell mal ein Panoramafoto von der Passstraße aus schießen, aber nichts ist in Sicht, um dein Bike anzulehnen? Dank unseres ACID Fahrradst",,,,93468,new,FALSE,ACID,,,,,,,,,,g,,10.38,active
bosch-kiox-300-rear-plug-bes-3-nachruestkit,Bosch KIOX 300 (rear plug) BES 3 Nachrüstkit,"",Bosch,,Teile > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'12052,0.0,shopify,deny,manual,149.90,,true,true,'4054571229830,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/kiox-300-rear.jpg?v=1754584381,1,Bosch KIOX 300 (rear plug) BES 3 Nachrüstkit,false,Bosch KIOX 300 (rear plug) BES 3 Nachrüstkit,,,,,,new,FALSE,Bosch,,,,,,,,,,g,,76.63,active
shimano-adapter-sm-ma-postmount180-postmount-203,Shimano Adapter SM-MA Postmount180 > Postmount 203,"",SHIMANO,,Teile > Bremsen,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,73.61928,0.0,shopify,deny,manual,11.90,,true,true,'4550170506117,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/73-61928-g.webp?v=1754584380,1,Shimano Adapter SM-MA Postmount180 > Postmount 203,false,Shimano Adapter SM-MA Postmount180 > Postmount 203,,,,,73.61928,new,FALSE,SHIMANO,,,,,,,,,,g,,6.90,active
cube-side-protector-longtail,CUBE Side Protector Longtail,<p>Dieses Produkt schützt effektiv Kinderfüße vor Kontakt mit den Speichen und bietet eine sichere und einfache Befestigung durch Klettstreifen am Gepäckträger. Ideal für den täglichen Gebrauch. Sicherheit und Zuverlässigkeit während der Fahrt.</p>,CUBE,,Zubehör > Kindersitz,"accessory, baby-seat, child-seat, CUBE, family, imported-2025-08-07, imported-ecom, Kindersitz, Zubehör",true,Title,Default Title,,,,,,,,'94763,1.0,shopify,deny,manual,10.90,,true,true,'4054571190758,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/protector.png?v=1754584381,1,CUBE Side Protector Longtail,false,CUBE Side Protector Longtail,Dieses Produkt schützt effektiv Kinderfüße vor Kontakt mit den Speichen und bietet eine sichere und einfache Befestigung durch Klettstreifen am Gepäckträger. Id,,,,94763,new,FALSE,CUBE,,,,,,,,,,g,,4.14,active
terra-m31-eteam-1x-blueorange,TERRA M31 eTeam 1x Blue/Orange,"",Orbea,,Velos > Gravel,"adventure, bicycle, bike, Gravel, imported-2025-08-07, imported-ecom, Orbea, traditional, Velos",true,Variant,Default,,,,,,,,N14705AC_V2,0.0,shopify,deny,manual,3399.00,4399.00,true,true,'8434446224461,,,,false,TERRA M31 eTeam 1x Blue/Orange,,,,,WC0727C,new,FALSE,Orbea,,,,,,,,,,g,,2628.58,active
top-cap,Top cap,"",Ritchey,,Teile,"accessory, imported-2025-08-07, imported-ecom, Ritchey, Teile",true,Title,Default Title,,,,,,,,'33070007001,0.0,shopify,deny,manual,13.90,,true,true,'796941332866,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/14299201-0.jpg?v=1754584378,1,Top cap,false,Top cap,,,,,,new,FALSE,Ritchey,,,,,,,,,,g,,7.20,active
200-hour1-year-service-kit-recon-rltk-a1-2018-kit-manutenzione-forcella,"200 hour/1 year Service Kit, Recon RL/TK A1 (2018+) - Kit manutenzione forcella","",Rockshox,,Teile > Dämpfer & Federgabel,"accessory, Dämpfer & Federgabel, imported-2025-08-07, imported-ecom, Rockshox, Teile",true,Title,Default Title,,,,,,,,00.4315.032.650,0.0,shopify,deny,manual,22.00,,true,true,'710845808289,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/ds8465k.jpg?v=1754584376,1,"200 hour/1 year Service Kit, Recon RL/TK A1 (2018+) - Kit manutenzione forcella",false,"200 hour/1 year Service Kit, Recon RL/TK A1 (2018+) - Kit manutenzione forcella",,,,,DS8465K,new,FALSE,Rockshox,,,,,,,,,,g,,10.88,active
pastiglie-per-tektro-io-novela,"Pastiglie per Tektro IO, Novela","",BBB,,Teile > Bremsen,"accessory, BBB, Bremsen, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,2905737501 BBS-75,0.0,shopify,deny,manual,17.90,,true,true,'8716683043310,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h8073y.jpg?v=1754584376,1,"Pastiglie per Tektro IO, Novela",false,"Pastiglie per Tektro IO, Novela",,,,,H8073Y,new,FALSE,BBB,,,,,,,,,,g,,8.82,active
pastiglie-per-tektro-iox-lyra-novela2010-organique,"Pastiglie per Tektro IOX, LYRA, Novela>2010, organique","",BBB,,Teile > Bremsen,"accessory, BBB, Bremsen, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,2905737601 BBS-76,0.0,shopify,deny,manual,17.90,,true,true,'8716683052626,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h8105a.jpg?v=1754584375,1,"Pastiglie per Tektro IOX, LYRA, Novela>2010, organique",false,"Pastiglie per Tektro IOX, LYRA, Novela>2010, organique",,,,,H8105A,new,FALSE,BBB,,,,,,,,,,g,,8.82,active
3-x-brush-set,3 x Brush Set,"",Muc-Off,,Zubehör > Tools,"imported-2025-08-07, imported-ecom, maintenance, Muc-Off, repair, tool, Tools, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,29.90,34.90,true,true,'5037835220001,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1231925-2023-07-21-15-15-05-1080p.jpg?v=1754584374,1,3 x Brush Set,false,3 x Brush Set,,,,,,new,FALSE,Muc-Off,,,,,,,,,,g,,13.60,active
dry-lube-120ml,Dry Lube 120ml,"",Muc-Off,,Teile > Velopflege,"bicycle, bike, imported-2025-08-07, imported-ecom, Muc-Off, Teile, traditional, Velopflege",true,Title,Default Title,,,,,,,,492-039-6395,0.0,shopify,deny,manual,16.90,,true,true,'5037835768008,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/image-28715.jpg?v=1754584372,1,Dry Lube 120ml,false,Dry Lube 120ml,,,,,492-039-6395,new,FALSE,Muc-Off,,,,,,,,,,g,,7.60,active
muc-off-waterless-wash,Muc-Off waterless wash,"",Muc-Off,,Teile > Velopflege,"bicycle, bike, imported-2025-08-07, imported-ecom, Muc-Off, Teile, traditional, Velopflege",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,17.90,,true,true,'5037835212242,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/muc-off-ebike-trocken-fahrradreiniger-750ml.jpg?v=1754584372,1,Muc-Off waterless wash,false,Muc-Off waterless wash,,,,,,new,FALSE,Muc-Off,,,,,,,,,,g,,8.00,active
city-front-basket-black,City Front Basket Black,"",Benno,,Zubehör > Kindersitz,"baby-seat, Benno, child-seat, city, family, imported-2025-08-07, imported-ecom, Kindersitz, urban, Zubehör",true,Title,Default Title,,,,,,,,A1001,0.0,shopify,deny,manual,239.90,,true,true,'810076250144,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/benno-city-front-basket.jpg?v=1754584371,1,City Front Basket Black,false,City Front Basket Black,,,,,A1001,new,FALSE,Benno,,,,,,,,,,g,,146.34,active
eagle-sport-700x25c-black-tt,Eagle Sport 700x25C Black TT,"",GoodYear,,Teile > Räder,"accessory, GoodYear, imported-2025-08-07, imported-ecom, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,33.00,,true,true,'810432031233,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/eagle-sport.jpg?v=1754584371,1,Eagle Sport 700x25C Black TT,false,Eagle Sport 700x25C Black TT,,,,,,new,FALSE,GoodYear,,,,,,,,,,g,,18.70,active
pedivelle-170-mm-alu-senza-viti-bni-nero,Pedivelle 170 mm alu senza viti BNI nero,"",GODSPEED ebike,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, godspeed-ebike, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,34.73347,0.0,shopify,deny,manual,59.00,,true,true,'7630032536685,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/34-71137.webp?v=1754584369,1,Pedivelle 170 mm alu senza viti BNI nero,false,Pedivelle 170 mm alu senza viti BNI nero,,,,,34.73347,new,FALSE,,,,,,,,,,,g,,32.00,active
borraccia-elite-jet-750ml-blackgrey,"Borraccia Elite Jet, 750ml, black/grey","",ELITE,,Zubehör > Trinkflaschen,"accessory, bottle, ELITE, hydration, imported-2025-08-07, imported-ecom, Trinkflaschen, Zubehör",true,Title,Default Title,,,,,,,,'0190702,0.0,shopify,deny,manual,7.90,,true,true,'8020775038529,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/87087c6c-4b4a-47d3-a0bd-c7dac6f12e0b.webp?v=1754584368,1,"Borraccia Elite Jet, 750ml, black/grey",false,"Borraccia Elite Jet, 750ml, black/grey",,,,,2324256050,new,FALSE,ELITE,,,,,,,,,,g,,3.62,active
bar-tape-bikeribbon-race-black,Bar Tape Bikeribbon race black,<p>#N/A</p>,BIKERIBBON,,Teile > Griffe,"accessory, BIKERIBBON, Griffe, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,21.50,29.90,true,true,'8027312010628,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/getimage-1.jpg?v=1754584368,1,Bar Tape Bikeribbon race black,false,Bar Tape Bikeribbon race black,#N/A,,,,,new,FALSE,BIKERIBBON,,,,,,,,,,g,,16.50,active
deragliatore-posteriore-ultegra-rd-r8000-11-v-ss,Deragliatore posteriore ULTEGRA RD-R8000 11-v SS,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,60.69289,0.0,shopify,deny,manual,118.00,,true,true,'4524667623151,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/60-69288.webp?v=1754584366,1,Deragliatore posteriore ULTEGRA RD-R8000 11-v SS,false,Deragliatore posteriore ULTEGRA RD-R8000 11-v SS,,,,,60.69289,new,FALSE,SHIMANO,,,,,,,,,,g,,78.50,active
epos-foldable-loading-ramp,Epos Foldable Loading Ramp,"",THULE,,Zubehör > Anhänger,"Anhänger, cargo, imported-2025-08-07, imported-ecom, THULE, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,'978700,0.0,shopify,deny,manual,65.90,69.90,true,true,'091021722071,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/16931.jpg?v=1754584366,1,Epos Foldable Loading Ramp,false,Epos Foldable Loading Ramp,,,,,972186,new,FALSE,THULE,,,,,,,,,,g,,49.70,active
epos-bike-repair-holder,Epos bike repair holder,"",THULE,,Zubehör > Anhänger,"Anhänger, cargo, imported-2025-08-07, imported-ecom, THULE, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,'972184,0.0,shopify,deny,manual,59.90,,true,true,'091021870918,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/16929.jpg?v=1754584365,1,Epos bike repair holder,false,Epos bike repair holder,,,,,978300,new,FALSE,THULE,,,,,,,,,,g,,42.30,active
high-grade-lock-150cm,High-Grade Lock 150cm,"",THULE,,Zubehör > Anhänger,"Anhänger, cargo, imported-2025-08-07, imported-ecom, THULE, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,'978500,0.0,shopify,deny,manual,69.90,,true,true,'091021343719,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/16930.jpg?v=1754584365,1,High-Grade Lock 150cm,false,High-Grade Lock 150cm,,,,,972185,new,FALSE,THULE,,,,,,,,,,g,,47.85,active
routa-anteriore-standard-v-brake-20-36-fori-argento,"Routa anteriore Standard V-Brake 20"" 36-fori argento","",SHIMANO,,Teile > Räder,"accessory, imported-2025-08-07, imported-ecom, Räder, SHIMANO, Teile",true,Title,Default Title,,,,,,,,'5341784,0.0,shopify,deny,manual,52.00,,true,true,'2100053417843,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/53-41784.webp?v=1754584363,1,"Routa anteriore Standard V-Brake 20"" 36-fori argento",false,"Routa anteriore Standard V-Brake 20"" 36-fori argento",,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,35.00,active
pneumatico-marathon-plus-mtb-29x210-rigido-con-banda-riflettente-black,Pneumatico Marathon Plus MTB 29x2.10 rigido con banda riflettente black,"",SCHWALBE,,Teile > Räder,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,24.65677,0.0,shopify,deny,manual,54.00,,true,true,'4026495771825,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-71757-001.webp?v=1754584363,1,Pneumatico Marathon Plus MTB 29x2.10 rigido con banda riflettente black,false,Pneumatico Marathon Plus MTB 29x2.10 rigido con banda riflettente black,,,,,24.65677,new,FALSE,SCHWALBE,,,,,,,,,,g,,29.10,active
acid-kabelschloss-corvid-c180-black-12-x-1800-mm,ACID Kabelschloss CORVID C180 black 12 x 1800 mm,"",ACID,,Zubehör > Schlösser,"ACID, anti-theft, imported-2025-08-07, imported-ecom, lock, Schlösser, security, Zubehör",true,Title,Default Title,,,,,,,,'13327,0.0,shopify,deny,manual,21.90,,true,true,'4250589499818,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/13327-0.png?v=1754584363,1,ACID Kabelschloss CORVID C180 black 12 x 1800 mm,false,Lucchetto a cavo ACID CORVID C180,,,,,13327,new,FALSE,ACID,,,,,,,,,,g,,8.30,active
pedali-pd-m540-spd,Pedali PD-M540 SPD,"",SHIMANO,,Teile > Pedale,"accessory, imported-2025-08-07, imported-ecom, Pedale, SHIMANO, Teile",true,Title,Default Title,,,,,,,,64.32520,0.0,shopify,deny,manual,58.00,,true,true,'4524667060482,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/64-32520.webp?v=1754584361,1,Pedali PD-M540 SPD,false,Pedali PD-M540 SPD,,,,,64.32520,new,FALSE,SHIMANO,,,,,,,,,,g,,48.40,active
one-key-system-4-pack,One-Key System 4-pack,"",THULE,,Zubehör > Kindersitz,"accessory, baby-seat, child-seat, family, imported-2025-08-07, imported-ecom, Kindersitz, THULE, Zubehör",true,Title,Default Title,,,,,,,,'972155,0.0,shopify,deny,manual,37.50,,true,true,'0091021554429,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/16241.jpg?v=1754584360,1,One-Key System 4-pack,false,One-Key System 4-pack,,,,,,new,FALSE,THULE,,,,,,,,,,g,,29.00,active
cesto-portapacchi-acid-30-trunk-rilink,Cesto portapacchi ACID 30 Trunk RILink,"",ACID,,Zubehör > Körbe,"accessory, ACID, basket, carrier, imported-2025-08-07, imported-ecom, Körbe, storage, Zubehör",true,Title,Default Title,,,,,,,,'93126,0.0,shopify,deny,manual,49.90,,true,true,'4250589485699,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93126-0.png?v=1754584360,1,Cesto portapacchi ACID 30 Trunk RILink,false,Cesto portapacchi ACID 30 Trunk RILink,,,,,,new,FALSE,ACID,,,,,,,,,,g,,17.18,active
bosch-kit-retrofit-intuvia-100-bhu3200-318-mm-nero,"BOSCH  - Kit retrofit  Intuvia 100 BHU3200 31,8 mm nero","",Bosch,,Teile > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,89.00,,true,true,'4054289008925,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/56-85553-z.webp?v=1754584358,1,"BOSCH  - Kit retrofit  Intuvia 100 BHU3200 31,8 mm nero",false,"BOSCH  - Kit retrofit  Intuvia 100 BHU3200 31,8 mm nero",,,,,,new,FALSE,Bosch,,,,,,,,,,g,,56.00,active
mozzo-posteriore-xt-fh-m8010-891011-v-148-mm-32-fori-12-mm-center-lock,Mozzo posteriore XT FH-M8010 8/9/10/11-v 148 mm 32-fori 12 mm Center-Lock,"",SHIMANO,,Teile,"accessory, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,66.66218,0.0,shopify,deny,manual,116.00,,true,true,'4524667853619,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/65-63909-001.webp?v=1754584357,1,Mozzo posteriore XT FH-M8010 8/9/10/11-v 148 mm 32-fori 12 mm Center-Lock,false,Mozzo posteriore XT FH-M8010 8/9/10/11-v 148 mm 32-fori 12 mm Center-Lock,,,,,66.66218,new,FALSE,SHIMANO,,,,,,,,,,g,,77.00,active
shimano-deragliatore-posteriore-deore-12v-rd-m6100-sgs,Shimano - Deragliatore posteriore Deore 12v RD-M6100-SGS,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,IRDM6100SGS,0.0,shopify,deny,manual,76.00,,true,true,'4550170618698,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/60-78005-009.jpg?v=1754584357,1,Shimano - Deragliatore posteriore Deore 12v RD-M6100-SGS,false,Shimano - Deragliatore posteriore Deore 12v RD-M6100-SGS,,,,,60.78005,new,FALSE,SHIMANO,,,,,,,,,,g,,47.00,active
sellino-respiro-moderate-unisex-282x182mm,Sellino RESPIRO MODERATE UNISEX - 282x182mm,"",Selle Royal,,Teile > Sattel,"accessory, imported-2025-08-07, imported-ecom, Sattel, Selle Royal, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,74.50,76.00,true,true,'8021890578969,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/809b296c-3d04-4363-9150-9859ee8626c6.webp?v=1754584356,1,Sellino RESPIRO MODERATE UNISEX - 282x182mm,false,Sellino RESPIRO MODERATE UNISEX - 282x182mm,,,,,,new,FALSE,Selle Royal,,,,,,,,,,g,,35.98,active
widek-qibbel-air-kindersitz-schwarz-rack-mount,Widek Qibbel Air -  Kindersitz Schwarz rack mount,"",Qibbel,,Zubehör > Kindersitz,"accessory, baby-seat, child-seat, family, imported-2025-08-07, imported-ecom, Kindersitz, Qibbel, Zubehör",true,Title,Default Title,,,,,,,,1079SW,0.0,shopify,deny,manual,119.00,134.00,true,true,'8712864439002,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1079sw.jpg?v=1754584356,1,Widek Qibbel Air -  Kindersitz Schwarz rack mount,false,Widek Qibbel Air -  seggiolino da portapacchi,,,,,1079SW,new,FALSE,Qibbel,,,,,,,,,,g,,75.50,active
widek-junior-6-35kg-kindersitz-grau,Widek Junior 6+ / 35kg -  kindersitz - grau,"",Qibbel,,Zubehör > Kindersitz,"accessory, baby-seat, child-seat, family, imported-2025-08-07, imported-ecom, Kindersitz, Qibbel, Zubehör",true,Title,Default Title,,,,,,,,1080GE,0.0,shopify,deny,manual,89.00,99.00,true,true,'8712864430900,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/junior-q191.png?v=1754584355,1,Widek Junior 6+ / 35kg -  kindersitz - grau,false,Widek Junior 6+ / 35kg -  seggiolino da portapacchi - grey,,,,,,new,FALSE,Qibbel,,,,,,,,,,g,,55.00,active
